combination_rank,pnl_rank,isin,number_of_signals,number_of_trades,gross_pnl,net_pnl,gross_return_pct,net_return_pct,annualized_volatility,sharpe,sortino,max_drawdown,win_rate,average_trade_return,median_trade_return,profit_factor,best_trade,worst_trade,exposure_pct,turnover,trade_std,standard_error,t_stat,p_value,confidence_95_low,confidence_95_high,positive_months,negative_months,best_month,worst_month,monthly_return_std,buy_hold_pnl,excess_pnl,pnl_0bps,pnl_5bps,pnl_10bps,pnl_20bps,pnl_30bps,symbol,company_name,series,first_traded_date,last_traded_date,sessions_available,median_daily_value,median_volume,pct_near_zero_volume,average_daily_range,circuit_like_sessions,corporate_action_observations,coverage_ratio,liquidity_flag,coverage_flag,new_listing_flag,suspension_flag,strategy,parameters,execution_class,evaluation_start,evaluation_end,score_net_pnl,score_sharpe,score_pnl_30bps,score_max_drawdown,score_excess_pnl,combination_score,positive_pillars,evidence_tier,sample_tier,profit_rank,comparable_rank
100,72,INE546Y01022,176,176,3342924.000680867,2337181.095883874,33.42924000680867,23.371810958838743,0.4215451125639354,7.827747821867409,18.021110494394463,-0.0813851855288784,0.6079545454545454,0.0187485729357454,0.011580578096707,5.870761070946226,0.1039602649006622,-0.0432698412698413,0.6984126984126984,352.0,0.0300796322376108,0.0022673375900916,8.268981653935079,3.280459821119225e-14,0.014273727212493,0.0232234186589978,13,0,0.6051461695159439,0.0270048735813084,0.1865771780162891,-56354.07537248026,2393535.1712563545,3342924.000680867,2796973.114610584,2337181.095883874,1624061.7418903206,1118768.7541544607,PRAXIS,PRAXIS HOME RETAIL LTD,EQ,2025-08-20,2026-08-27,252,918939.865,104191.5,0.0,0.0518297052051982,25,0,1.0,LOW,FULL,False,False,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.52719361856418,99.48078317621464,99.49528643944888,85.34300217548947,99.53589557650471,97.38564176939812,5,ROBUST POSITIVE,LOW LIQUIDITY,164,
101,33,INE023M01027,152,152,5794634.116546203,4282597.930714183,57.94634116546204,42.82597930714183,0.4626710840358712,8.453565943620507,26.954741446631875,-0.0888718158700579,0.5921052631578947,0.0257317139414712,0.0207272727272727,10.874979565382567,0.1142790697674418,-0.0305714285714286,0.6031746031746031,304.0,0.0338752685047933,0.0027476470990168,9.364999584800463,1.0205994359359993e-16,0.0203029157602279,0.0311605121227144,9,2,0.988357908061256,-0.0673318111067803,0.3379055229840421,10740.740740740655,4271857.189973442,5794634.116546203,4983064.857337807,4282597.930714183,3156526.638448824,2318381.894018896,SETUINFRA,SETUBANDHAN INFRA LTD,BZ,2025-08-20,2026-08-27,213,21853.51,48072.0,0.0046948356807511,0.0654934832924984,12,0,0.8452380952380952,LOW,PARTIAL,False,True,gap_fade_050,"{""gap_threshold"":0.005}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.81290790427846,99.67657722987671,99.8158085569253,83.76359680928209,99.81000725163162,97.37824510514866,5,ROBUST POSITIVE,LIMITED SAMPLE,65,
102,31,INE023M01027,152,152,5794634.116546203,4282597.930714183,57.94634116546204,42.82597930714183,0.4626710840358712,8.453565943620507,26.954741446631875,-0.0888718158700579,0.5921052631578947,0.0257317139414712,0.0207272727272727,10.874979565382567,0.1142790697674418,-0.0305714285714286,0.6031746031746031,304.0,0.0338752685047933,0.0027476470990168,9.364999584800463,1.0205994359359993e-16,0.0203029157602279,0.0311605121227144,9,2,0.988357908061256,-0.0673318111067803,0.3379055229840421,10740.740740740655,4271857.189973442,5794634.116546203,4983064.857337807,4282597.930714183,3156526.638448824,2318381.894018896,SETUINFRA,SETUBANDHAN INFRA LTD,BZ,2025-08-20,2026-08-27,213,21853.51,48072.0,0.0046948356807511,0.0654934832924984,12,0,0.8452380952380952,LOW,PARTIAL,False,True,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.81290790427846,99.67657722987671,99.8158085569253,83.76359680928209,99.81000725163162,97.37824510514866,5,ROBUST POSITIVE,LIMITED SAMPLE,65,
103,40,INE296Q01012,164,164,5239885.531668502,3775105.761236729,52.39885531668502,37.75105761236729,0.4849866513119771,7.823915106638978,16.813735522622384,-0.0871661180375829,0.7621951219512195,0.0231371609007196,0.0184007128312897,7.931321745410859,0.2240336210813265,-0.0600029368575625,0.6507936507936508,328.0,0.0353441024243626,0.0027599107180944,8.383300499189488,2.296739644504817e-14,0.017687373245119,0.0285869485563202,11,0,0.7772064118308806,0.0,0.2391333026310847,-29673.9437703266,3804779.705007056,5239885.531668502,4449271.1251722565,3775105.761236729,2710360.955554627,1936884.965967865,MONEYBOXX,MONEYBOXX FINANCE LIMITED,EQ,2025-10-15,2026-08-27,214,2316244.7,30932.5,0.0,0.0645074156571893,0,1,0.8492063492063492,OK,PARTIAL,True,True,gap_fade_050,"{""gap_threshold"":0.005}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.75924583031181,99.47208121827411,99.76504713560551,84.19289340101523,99.75344452501812,97.36686004350979,5,ROBUST POSITIVE,LIMITED SAMPLE,84,
104,207,INE105C01023,117,117,1146116.1095154048,890771.9363772915,11.461161095154049,8.907719363772914,0.3158767558590121,7.446344223803172,8.93478192345883,-0.0618544973544971,0.8205128205128205,0.0201036500549097,0.0178222829801776,9.799085547087984,0.0980286615075953,-0.0618544973544972,0.4642857142857143,234.0,0.0252658643418123,0.0023358299847005,8.606640974123378,4.254282611291588e-14,0.0154772444499703,0.0247300556598491,13,0,0.446894661359833,0.0189549196776361,0.1145865388811424,-34972.45460110192,925744.3909783934,1146116.1095154048,1011195.6043108886,890771.9363772915,687396.0099788381,525484.1063830956,3PLAND,3P LAND HOLDINGS LIMITED,EQ,2025-08-20,2026-08-27,252,132589.84999999998,3841.5,0.0,0.0523146244298501,0,0,1.0,LOW,FULL,False,False,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,98.58158085569254,99.286439448876,98.86294416243655,89.08484408992024,98.62799129804206,97.3635968092821,5,ROBUST POSITIVE,LOW LIQUIDITY,490,
105,52,INE646X01014,150,150,4172035.452914213,3087026.712700549,41.72035452914213,30.87026712700549,0.4204899685512577,8.493029202869328,14.537705007911702,-0.0874106533735217,0.7866666666666666,0.0238082238827962,0.0253210570401793,7.231278735627431,0.103121293800539,-0.067174456879526,0.5952380952380952,300.0,0.0308378970574061,0.0025179037510373,9.455573459862284,6.530021501923537e-17,0.0188328128906187,0.0287836348749737,13,0,0.5965429211220024,0.0796544599285107,0.1359893288567037,-78581.36300417248,3165608.075704722,4172035.452914213,3590127.518938842,3087026.712700549,2276223.487911068,1670674.0028858548,ASTRON,ASTRON PAPER BORD MIL LTD,BZ,2025-08-20,2026-08-27,252,261413.95,49273.0,0.0,0.058844467778128,0,0,1.0,LOW,FULL,False,False,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.66062364031907,99.68963016678752,99.7070340826686,84.1276287164612,99.6751269035533,97.34865844815084,5,ROBUST POSITIVE,LOW LIQUIDITY,118,
106,70,INE345B01019,202,202,4153728.253101348,2759632.5034674974,41.53728253101348,27.59632503467497,0.4081085709645496,8.469684810754684,18.48965431571101,-0.0852956761061709,0.6584158415841584,0.0171116384387982,0.0143747654365115,5.463145658010648,0.1011746031746032,-0.0427166123778501,0.8015873015873016,404.0,0.0276937873226039,0.0019485280764467,8.781828009377556,7.05847633065234e-16,0.0132694596431794,0.020953817234417,13,0,0.7945366306372645,0.0562499313547937,0.1817231011990698,-64429.5302013423,2824062.03366884,4153728.253101348,3388047.517798994,2759632.5034674974,1820926.566140802,1189347.5882120214,CEREBRAINT,CEREBRA INT TECH LTD,BZ,2025-08-20,2026-08-27,252,359920.955,76284.0,0.0,0.0587902772919711,10,0,1.0,LOW,FULL,False,False,gap_fade_050,"{""gap_threshold"":0.005}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.60261058738216,99.68382886149384,99.52139231327048,84.5482233502538,99.61421319796955,97.3467730239304,5,ROBUST POSITIVE,LOW LIQUIDITY,138,
107,418,INE750M01017,143,143,600325.2630002894,428005.7690669565,6.003252630002894,4.280057690669564,0.1872120183004939,9.009348559760609,15.583387308739583,-0.0310683229813666,0.8391608391608392,0.0117948134786393,0.0109510309278351,9.18627343830562,0.0536291390728476,-0.0310683229813665,0.5674603174603174,286.0,0.0136103710284147,0.0011381564025743,10.363086700528024,4.342135392549976e-19,0.0095448933895712,0.0140447335677075,13,0,0.3043577789537999,0.0159511476698539,0.0846635740263347,-11256.135653725984,439261.9047206825,600325.2630002894,508134.3279386483,428005.7690669565,297864.09888696345,199631.23491742255,HEXATRADEX,HEXA TRADEX LIMITED,EQ,2025-08-20,2026-08-27,252,403539.435,2444.0,0.0039682539682539,0.0317842801083787,0,0,1.0,LOW,FULL,False,False,gap_fade_050,"{""gap_threshold"":0.005}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,97.33430021754896,99.79405366207396,97.45612762871646,93.86221899927484,97.3691080493111,97.33676577229878,5,ROBUST POSITIVE,LOW LIQUIDITY,920,
108,133,INE797H01018,140,140,1846458.7152522416,1379259.5867502673,18.464587152522416,13.792595867502673,0.3240955239082313,8.515074941581968,11.509197519489328,-0.0773242247616623,0.8357142857142857,0.0197121262450704,0.0188135919455137,9.048016304589275,0.097273607748184,-0.0662615558060879,0.5555555555555556,280.0,0.0240568170365764,0.0020331721273688,9.695256972945296,2.696967580350965e-17,0.015692183604811,0.0237320688853297,13,0,0.4097258504114731,0.0499469809214423,0.1178024868710652,-21324.161650902883,1400583.74840117,1846458.7152522416,1596969.4441992925,1379259.5867502673,1023593.7266827353,752980.3237199318,TGBHOTELS,TGB BANQUETS&HOTELS LTD,EQ,2025-08-20,2026-08-27,252,165120.92,16699.0,0.0,0.0578874068867727,0,0,1.0,LOW,FULL,False,False,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.1211022480058,99.69543147208122,99.2168237853517,86.2480058013053,99.13560551124003,97.32704858593183,5,ROBUST POSITIVE,LOW LIQUIDITY,304,
109,346,INE099F01013,162,162,829917.0465798689,575305.9413934487,8.299170465798689,5.753059413934487,0.2311141030914577,8.409130117296215,13.58492044535297,-0.0449999999999999,0.7839506172839507,0.0119967195360387,0.0114835519460163,6.325023302525206,0.0715372735372734,-0.0449999999999999,0.6428571428571429,324.0,0.0166950908415783,0.0013116902162894,9.146000623512313,2.4980185707508707e-16,0.0094063830830475,0.0145870559890299,12,1,0.2945329293524041,-0.005426497246369,0.0836544628725248,11608.581361824792,563697.360031624,829917.0465798689,692513.5542027496,575305.9413934487,390096.85843448027,255457.07408662967,SREEL,SREELEATHERS LIMITED,EQ,2025-08-20,2026-08-27,252,1186314.8450000002,6036.5,0.0,0.0339761604386485,0,0,1.0,OK,FULL,False,False,gap_fade_050,"{""gap_threshold"":0.005}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,97.87092095721536,99.6693255982596,97.83031182015954,91.93038433647571,97.81000725163162,97.31921682378534,5,ROBUST POSITIVE,COMPARABLE,735,13
110,220,INE210C01013,120,120,1079837.641809564,832321.1793171323,10.79837641809564,8.323211793171323,0.3822011607265425,6.04858438388334,9.25705273000942,-0.0551225573757551,0.8166666666666667,0.0192647997689387,0.0171488247180914,5.805949272677066,0.1772490916431166,-0.0503284883720931,0.4761904761904761,240.0,0.0320411663426661,0.0029249449291089,6.586380337358253,1.2847475182224266e-09,0.0134731166762573,0.0250564828616202,12,1,0.5919456764966387,-0.0180375909673443,0.148650672820756,-28956.135480288824,861277.3147974212,1079837.641809564,948863.5711084106,832321.1793171323,636389.578654099,481363.4235898218,AROGRANITE,ARO GRANITE IND. LTD.,EQ,2025-08-20,2026-08-27,252,292151.66000000003,9467.5,0.0,0.0577384820315246,0,0,1.0,LOW,FULL,False,False,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,98.50616388687455,98.48295866569978,98.73241479332849,90.2741116751269,98.53226976069615,97.31718636693255,5,ROBUST POSITIVE,LOW LIQUIDITY,516,
111,466,INE124Y01010,122,122,500781.3796904442,372258.645712352,5.0078137969044425,3.72258645712352,0.1990214068144485,7.920448772196929,22.16777160383893,-0.0155881098161098,0.8770491803278688,0.012920810305282,0.0102203626818334,19.35498249118177,0.0787897545357525,-0.0144692874692875,0.4841269841269841,244.0,0.0154666415794788,0.0014002839341703,9.22727883251576,1.1172078982217873e-15,0.0101485789152329,0.0156930416953311,9,0,0.5273928695042254,0.0,0.1470802351713531,46196.95756605311,326061.68814629887,500781.3796904442,432689.3050873605,372258.645712352,271053.61593871855,191397.55072802363,PASHUPATI,PASHUPATI COTSPIN LIMITED,EQ,2025-08-20,2026-04-16,160,1217881.15,1433.5,0.025,0.0326348450806573,0,0,0.6349206349206349,OK,PARTIAL,False,True,gap_fade_050,"{""gap_threshold"":0.005}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,97.0442349528644,99.52139231327048,97.37490935460478,95.56780275562001,96.69325598259609,97.31414068165337,5,ROBUST POSITIVE,LIMITED SAMPLE,1020,
112,299,INE127B01011,154,154,992248.9080020807,706232.1277826015,9.922489080020808,7.062321277826015,0.2886555200422523,7.401737228140016,12.4458469957383,-0.053061790007972,0.7272727272727273,0.0138737162909406,0.0151900947543225,5.259051191625074,0.0874964028776978,-0.0431693057247259,0.6111111111111112,308.0,0.0216121414679054,0.0017415559896603,7.966276349028805,3.475925489832429e-13,0.0104331151447435,0.0173143174371376,13,0,0.4658859700168309,0.0196220731321665,0.1266654166595332,-16846.47302904565,723078.6008116471,992248.9080020807,838476.4332443228,706232.1277826015,494754.8283339025,338484.4679470261,HITECHGEAR,THE HI-TECH GEARS LIMITED,BE,2025-08-20,2026-08-27,252,1240617.5,1946.5,0.0,0.0430487543546135,0,0,1.0,OK,FULL,False,False,gap_fade_050,"{""gap_threshold"":0.005}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,98.2422044960116,99.26033357505439,98.2422044960116,90.65989847715737,98.26831036983322,97.31370558375636,5,ROBUST POSITIVE,COMPARABLE,607,14
113,272,INE559N01010,164,164,1098339.3463332732,767151.5500728415,10.983393463332732,7.671515500728415,0.3226585647851348,6.881119406775743,10.264288350857669,-0.0542807017543857,0.7134146341463414,0.0135381226335695,0.0132928407431068,4.409085235878002,0.1035403412681692,-0.0542807017543858,0.6507936507936508,328.0,0.0239117703359173,0.0018671955633882,7.250511354580698,1.5836075387912368e-11,0.0098511123019557,0.0172251329651832,12,1,0.5250887594813431,-0.0083433479959663,0.1332362252170893,-14834.901922059056,781986.4519949005,1098339.3463332732,919464.4079894936,767151.5500728415,527093.6350047711,353201.0231328308,SRGHFL,SRG HOUSING FINANCE L,EQ,2025-08-20,2026-08-27,251,530511.3,1856.0,0.0358565737051792,0.0470731696784921,0,0,0.996031746031746,LOW,FULL,False,True,gap_fade_050,"{""gap_threshold"":0.005}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,98.39013778100073,99.01957940536622,98.29441624365482,90.45975344452502,98.39593908629442,97.30848440899203,5,ROBUST POSITIVE,LOW LIQUIDITY,556,
114,113,INE645H01027,148,148,2130035.134228229,1568253.4757770614,21.30035134228229,15.682534757770616,0.3600091815933677,8.03678438683269,8.52398129883099,-0.0799871238897573,0.831081081081081,0.0195494335793648,0.0176432173036129,7.235185359425502,0.1209437229437229,-0.0657623762376238,0.5873015873015873,296.0,0.0268212736106105,0.0022046951099121,8.867182356178,2.3160803273774866e-15,0.0151924416672214,0.0239064254915081,13,0,0.3985506501914573,0.0678441268092313,0.1081819833931711,-1601.830663615663,1569855.306440677,2130035.134228229,1828935.8850185096,1568253.4757770614,1147281.6096222764,832004.8448841791,SUTLEJTEX,SUTLEJ TEXT & INDUS LTD,BE,2025-08-20,2026-08-27,252,1214132.75,34370.0,0.0,0.0466174186445119,0,0,1.0,OK,FULL,False,False,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.2545322697607,99.57070340826687,99.29514140681654,85.6620739666425,99.23712835387963,97.28353879622915,5,ROBUST POSITIVE,COMPARABLE,258,15
115,134,INE03JI01017,148,148,1877009.1316212183,1378544.9197306158,18.770091316212184,13.78544919730616,0.427730747413404,6.538580721307098,9.796354870518323,-0.0729677419354838,0.7567567567567568,0.018896973100997,0.0173027280727484,4.655867974060018,0.1171910499139416,-0.0729677419354838,0.5873015873015873,296.0,0.0330343476071536,0.0027154066464546,6.959168758635098,1.051969033663194e-10,0.0135306960391068,0.0242632501628872,13,0,0.3455535978021546,0.0349074263737114,0.0934631955904391,-37984.49612403105,1416529.4158546468,1877009.1316212183,1609828.656901733,1378544.9197306158,1005126.3760233832,725543.4897872601,DGCONTENT,DIGICONTENT LIMITED,EQ,2025-08-20,2026-08-27,252,348886.92000000004,11474.5,0.0,0.0673271373415287,0,0,1.0,LOW,FULL,False,False,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.11820159535895,98.82523567802755,99.18201595358956,87.11530094271211,99.14430746918057,97.2771573604061,5,ROBUST POSITIVE,LOW LIQUIDITY,305,
116,62,INE070C01037,167,167,4215199.892985256,3011596.5996961487,42.15199892985257,30.115965996961485,0.4111691211599188,8.617189166874665,19.811848280903344,-0.0895798834112404,0.6946107784431138,0.0212162999797163,0.0165185185185186,7.240419541906564,0.0951428571428572,-0.0361463414634148,0.6626984126984127,334.0,0.0293538402781528,0.002271468357133,9.340345822159804,6.213628514354789e-17,0.0167316087939203,0.0257009911655123,12,0,0.7431074678448295,0.0,0.1969506564596124,-55230.12552301256,3066826.725219161,4215199.892985256,3564602.660830932,3011596.5996961487,2142264.2694934644,1514768.782992021,COMPINFO,COMPUAGE INFOCOM LTD,BZ,2025-09-01,2026-08-27,245,31112.91,22490.0,0.0,0.0654823981706496,1,0,0.9722222222222222,LOW,FULL,True,True,gap_fade_050,"{""gap_threshold"":0.005}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.65192168237853,99.72153734590283,99.65772298767223,83.63741841914431,99.65482233502539,97.26540971718637,5,ROBUST POSITIVE,LOW LIQUIDITY,121,
117,1,INE055C01020,174,174,31191315.472676717,22234093.186872244,311.9131547267671,222.34093186872244,0.5238223843832872,10.691901543108536,12.73762379285537,-0.0976521739130434,0.8333333333333334,0.0321876859764509,0.0331660646984924,9.581680593094708,0.1201719457013574,-0.0976521739130433,0.6904761904761905,348.0,0.0354575789368002,0.0026880321222032,11.974442459440516,1.8760429223242817e-24,0.0268821252210259,0.0374932467318759,13,0,0.8582818721535335,0.1899632065989267,0.1919925506734089,-33333.33333333336,22267426.520205576,31191315.472676717,26338182.525336083,22234093.186872244,15830451.343925685,11255388.051496975,KEEPLEARN,DSJ KEEP LEARNING LTD,EQ,2025-08-20,2026-08-27,252,90886.855,39279.0,0.0,0.0833324013698841,0,0,1.0,LOW,FULL,False,False,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,100.0,99.962291515591,100.0,81.71428571428572,100.0,97.24960116026105,5,ROBUST POSITIVE,LOW LIQUIDITY,1,
118,59,INE296Q01012,134,134,3700037.29847381,2826388.901858128,37.0003729847381,28.26388901858128,0.4829960375683456,7.264310191911963,15.769913073978516,-0.0871661180375829,0.7761194029850746,0.0261838286444837,0.0206279497395035,8.338557472662593,0.2240336210813265,-0.0600029368575625,0.5317460317460317,268.0,0.0377308637676462,0.0032594501878781,8.033204109656648,4.4866207177781174e-13,0.0197367624304343,0.0326308948585331,11,0,0.7460441880772568,0.0,0.2222168359273032,-29673.9437703266,2856062.8456284543,3700037.29847381,3234936.990489575,2826388.901858128,2152445.688523094,1632821.5855945423,MONEYBOXX,MONEYBOXX FINANCE LIMITED,EQ,2025-10-15,2026-08-27,214,2316244.7,30932.5,0.0,0.0645074156571893,0,1,0.8492063492063492,OK,PARTIAL,True,True,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.62001450326323,99.23132704858592,99.69543147208122,84.19289340101523,99.61711385061639,97.2427121102248,5,ROBUST POSITIVE,LIMITED SAMPLE,132,
119,232,INE792B01012,147,147,1281802.5740575604,934850.7475393516,12.818025740575605,9.348507475393514,0.2697498298690672,8.834330636153148,14.27939716210801,-0.0699607158241423,0.8639455782312925,0.016211286980336,0.0145122835279902,10.389788867481224,0.0862232252769799,-0.0435094339622641,0.5833333333333334,294.0,0.0196509548750401,0.001620783440991,10.002130186141995,2.912422898616341e-18,0.0130080586697137,0.0194145152909583,13,0,0.3744607049993202,0.0057806595035196,0.1205171240655386,-9067.734887108498,943918.48242646,1281802.5740575604,1095894.1488127236,934850.7475393516,674572.1593765807,479425.3806866158,AMBICAAGAR,AMBICA AGAR & AROMAINDLTD,EQ,2025-08-20,2026-08-27,252,121815.97,4983.0,0.0039682539682539,0.046573463872327,0,0,1.0,LOW,FULL,False,False,gap_fade_050,"{""gap_threshold"":0.005}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,98.63669325598259,99.76214648295867,98.72951414068166,87.65482233502539,98.64829586656998,97.23538796229153,5,ROBUST POSITIVE,LOW LIQUIDITY,471,
