date,symbol,isin,series,close
2026-09-04,S&SPOWER,INE902B01017,EQ,323.95
2026-09-04,SPAL,INE212I01016,EQ,1071.1
2026-09-04,SALSTEEL,INE658G01014,EQ,81.37
2026-09-04,SAATVIKGL,INE13B501022,EQ,424.4
2026-09-04,SADBHAV,INE226H01026,EQ,8.15
2026-09-04,SADBHIN,INE764L01010,BE,2.55
2026-09-04,SADHNANIQ,INE888C01040,BE,2.72
2026-09-04,SAFARI,INE429E01023,EQ,1540.4
2026-09-04,SAGCEM,INE229C01021,EQ,152.86
2026-09-04,SAGARDEEP,INE976T01013,EQ,23.62
2026-09-04,SAGILITY,INE0W2G01015,EQ,46.82
2026-09-04,SAHYADRI,INE280H01015,EQ,392.15
2026-09-04,SAICAPI,INE531X01018,EQ,157.56
2026-09-04,SAILIFE,INE570L01029,EQ,1584.3
2026-09-04,SAIPARENT,INE0H9F01037,EQ,519.55
2026-09-04,KALAMANDIR,INE438K01021,EQ,86.49
2026-09-04,SEKURITIND,INE068B01017,EQ,114.56
2026-09-04,SAKAR,INE732S01012,EQ,1013.9
2026-09-04,SAKSOFT,INE667G01023,EQ,154.58
2026-09-04,SAKHTISUG,INE623A01011,EQ,19.78
2026-09-04,SAKUMA,INE190H01024,EQ,1.62
2026-09-04,SALASAR,INE170V01027,EQ,5.2
2026-09-04,SALONA,INE498E01010,EQ,269.95
2026-09-04,SALZERELEC,INE457F01013,EQ,549.7
2026-09-04,SAMBANDAM,INE304D01012,EQ,123.23
2026-09-04,SAMBHAAV,INE699B01027,EQ,5.94
2026-09-04,SAMBHV,INE12NJ01018,EQ,128.69
2026-09-04,SAMHI,INE08U801020,EQ,153.99
2026-09-04,SAMMAANCAP,INE148I01020,EQ,158.39
2026-09-04,SAMPANN,INE735M01018,EQ,25.19
2026-09-04,MOTHERSON,INE775A01035,EQ,160.7
2026-09-04,SANATHAN,INE0JPD01013,EQ,456.2
2026-09-04,SANDESH,INE583B01015,EQ,1051.3
2026-09-04,SANDHAR,INE278H01035,EQ,624.0
2026-09-04,SANDUMA,INE149K01016,EQ,197.83
2026-09-04,SANGAMIND,INE495C01010,EQ,578.8
2026-09-04,SANGHVIMOV,INE989A01032,EQ,439.2
2026-09-04,SANGINITA,INE753W01010,BE,59.5
2026-09-04,SANOFICONR,INE0UOS01011,EQ,4201.7
2026-09-04,SANOFI,INE058A01010,EQ,3158.2
2026-09-04,SANSERA,INE953O01021,EQ,3782.6
2026-09-04,SANSTAR,INE08NE01025,EQ,111.31
2026-09-04,SANWARIA,INE890C01046,BZ,0.18
2026-09-04,SAPPHIRE,INE806T01020,EQ,228.43
2026-09-04,ZSARACOM,INE967G01019,EQ,11302.0
2026-09-04,SSDL,INE0PQ101010,EQ,56.69
2026-09-04,SARDAEN,INE385C01021,EQ,508.55
2026-09-04,SAREGAMA,INE979A01025,EQ,492.75
2026-09-04,SARLAPOLY,INE453D01025,EQ,100.2
2026-09-04,SMLT,INE017W01010,EQ,65.59
2026-09-04,SARVESHWAR,INE324X01026,EQ,3.36
2026-09-04,SASKEN,INE231F01020,EQ,1881.3
2026-09-04,SATIA,INE170E01023,EQ,63.36
2026-09-04,SATIN,INE836B01017,EQ,220.75
2026-09-04,SAURASHCEM,INE626A01014,EQ,57.61
2026-09-04,SOTL,INE035D01020,EQ,740.75
2026-09-04,SAYAJIHOTL,INE318C01014,EQ,319.35
2026-09-04,SAYAJIIND,INE327G01032,EQ,116.11
2026-09-04,SBC,INE04AK01028,EQ,45.76
2026-09-04,SBFC,INE423Y01016,EQ,100.08
2026-09-04,SBICARD,INE018E01016,EQ,658.25
2026-09-04,SBIFUNDS,INE640G01020,EQ,562.1
2026-09-04,SBILIFE,INE123W01016,EQ,1775.0
2026-09-04,SCANSTL,INE099G01011,BE,59.22
2026-09-04,SCHAEFFLER,INE513A01022,EQ,3956.4
2026-09-04,SCHNEIDER,INE839M01018,EQ,1232.4
2026-09-04,SCODATUBES,INE090501011,EQ,135.02
2026-09-04,SEAMECLTD,INE497B01018,EQ,1793.6
2026-09-04,SECMARK,INE0BTM01013,EQ,144.4
2026-09-04,SECURKLOUD,INE650K01021,EQ,17.01
2026-09-04,SEDEMAC,INE00XB01019,EQ,2814.4
2026-09-04,SEJALLTD,INE955I01044,EQ,657.5
2026-09-04,SELMC,INE105I01020,EQ,27.5
2026-09-04,SEMAC,INE617A01013,EQ,277.25
2026-09-04,SENCO,INE602W01027,EQ,358.65
2026-09-04,SENORES,INE0RB801010,EQ,1428.4
2026-09-04,SEPC,INE964H01014,EQ,5.38
2026-09-04,SERVOTECH,INE782X01033,EQ,79.62
2026-09-04,STYL,INE04VU01023,EQ,383.5
2026-09-04,SESHAPAPER,INE630A01024,EQ,233.09
2026-09-04,SETCO,INE878E01021,BE,17.45
2026-09-04,SETUINFRA,INE023M01027,BZ,0.57
2026-09-04,SEYAIND,INE573R01012,BE,12.25
2026-09-04,SGFIN,INE618R01015,EQ,675.7
2026-09-04,SGMART,INE385F01024,EQ,824.75
2026-09-04,SGLRES,INE967B01028,EQ,2.41
2026-09-04,SHADOWFAX,INE12UN01015,EQ,259.55
2026-09-04,SHAHALLOYS,INE640C01011,BE,101.5
2026-09-04,SHAH,INE482J01021,EQ,3.51
2026-09-04,SHAILY,INE151G01028,EQ,3278.3
2026-09-04,SHAKTIPUMP,INE908D01010,EQ,473.0
2026-09-04,SHALBY,INE597J01018,EQ,152.71
2026-09-04,SAHLIBHFI,INE861D01011,EQ,89.52
2026-09-04,SHALPAINTS,INE849C01026,BE,85.47
2026-09-04,SRD,INE01NE01012,EQ,39.33
2026-09-04,SHANKARA,INE274V01019,EQ,148.18
2026-09-04,BUILDPRO,INE24OJ01011,EQ,1298.2
2026-09-04,SHANKESH,INE1WFC01025,EQ,98.92
2026-09-04,SHANTIGEAR,INE631A01022,EQ,621.75
2026-09-04,SEIL,INE440T01028,EQ,200.76
2026-09-04,SHANTIGOLD,INE06ZD01017,EQ,256.34
2026-09-04,SHANTI,INE933X01016,EQ,6.25
2026-09-04,SHINDL,INE220Z01013,EQ,162.42
2026-09-04,SHARDACROP,INE221J01015,EQ,768.35
2026-09-04,SHARDAMOTR,INE597I01028,EQ,881.95
2026-09-04,SHARDUL,INE037B01020,BE,54.49
2026-09-04,SHAREINDIA,INE932X01026,EQ,170.5
2026-09-04,SFL,INE916U01025,EQ,646.8
2026-09-04,SCPL,INE501Y01019,BE,646.45
2026-09-04,SHEKHAWATI,INE268L01046,BE,15.52
2026-09-04,SHEMAROO,INE363M01019,BE,126.61
2026-09-04,SHERVANI,INE011D01013,EQ,315.1
2026-09-04,SHILCTECH,INE024F01011,EQ,4065.3
2026-09-04,SHILGRAVQ,INE960A01017,EQ,144.8
2026-09-04,SHILPAMED,INE790G01031,EQ,964.15
2026-09-04,SCILAL,INE0PB301013,EQ,39.77
2026-09-04,SCI,INE109A01011,EQ,295.35
2026-09-04,SHIPROCKET,INE0FOO01011,EQ,135.92
2026-09-04,SHIVAUM,INE719F01016,EQ,448.05
2026-09-04,SHIVACEM,INE555C01029,EQ,15.97
2026-09-04,SHIVAAGRO,INE960E01019,EQ,41.39
2026-09-04,SHIVAMILLS,INE644Y01017,EQ,60.5
2026-09-04,SHIVATEX,INE705C01020,EQ,182.86
2026-09-04,SBCL,INE386D01027,EQ,1121.1
2026-09-04,SHIVALIK,INE788J01021,BE,327.4
2026-09-04,SHIVAMAUTO,INE637H01024,EQ,18.01
2026-09-04,SHOPERSTOP,INE498B01024,EQ,381.75
2026-09-04,SHRADDHA,INE311M01018,EQ,156.48
2026-09-04,SHRADHA,INE715Y01031,EQ,31.48
2026-09-04,SHREEPUSHK,INE712K01011,EQ,475.25
2026-09-04,SAPPL,INE185C01017,EQ,281.85
2026-09-04,SHREECEM,INE070A01015,EQ,23855.0
2026-09-04,SHREDIGCEM,INE232A01011,EQ,74.44
2026-09-04,SGRL,INE414Y01015,EQ,708.55
2026-09-04,SRTL,INE19GK01015,EQ,37.71
2026-09-04,SHREERAMA,INE879A01019,EQ,44.12
2026-09-04,RAMANEWS,INE278B01020,EQ,31.75
2026-09-04,RENUKA,INE087H01022,EQ,24.04
2026-09-04,BALAJEE,INE0S2G01011,EQ,26.16
2026-09-04,SVLL,INE00CE01017,BE,799.25
2026-09-04,SHREEJISPG,INE1B6101010,EQ,680.15
2026-09-04,OSWALSEEDS,INE00IK01029,EQ,11.72
2026-09-04,SHRENIK,INE632X01030,BZ,0.29
2026-09-04,SHREYANIND,INE231C01019,EQ,128.93
2026-09-04,SHBAJRG,INE402H01015,EQ,160.67
2026-09-04,SHRJAGP,INE564J01026,EQ,625.65
2026-09-04,SHRIKRISH,INE997I01012,EQ,39.79
2026-09-04,VASUPRADA,INE574G01013,EQ,107.1
2026-09-04,SHRINGARMS,INE1B3L01017,EQ,217.91
2026-09-04,SHRIRAMFIN,INE721A01047,EQ,1041.0
2026-09-04,SHRIRAMPPS,INE217L01019,EQ,76.9
2026-09-04,SHUKRAPHAR,INE551C01044,EQ,51.93
2026-09-04,SHYAMCENT,INE979R01011,BE,5.03
2026-09-04,SHYAMMETL,INE810G01011,EQ,1065.3
2026-09-04,SHYAMTEL,INE635A01023,EQ,11.6
2026-09-04,SICAGEN,INE176J01011,EQ,58.28
2026-09-04,SICALLOG,INE075B01020,BE,107.33
2026-09-04,ENRIN,INE1NPP01017,EQ,3115.7
2026-09-04,SIEMENS,INE003A01024,EQ,3977.0
2026-09-04,SIGACHI,INE0D0K01022,EQ,34.74
2026-09-04,SIGMAADV,INE933B01012,BE,762.4
2026-09-04,SIGMA,INE0A0S01028,EQ,46.66
2026-09-04,SIGNATURE,INE903U01023,EQ,796.55
2026-09-04,SIGIND,INE529F01035,BE,70.37
2026-09-04,SIGNPOST,INE0KGZ01021,EQ,244.25
2026-09-04,SIKA,INE438E01032,EQ,996.1
2026-09-04,SIKKO,INE112X01025,BE,5.41
2026-09-04,SILINV,INE923A01015,EQ,478.8
2026-09-04,SILGO,INE01II01013,EQ,69.97
2026-09-04,SILLYMONKS,INE203Y01012,EQ,16.19
2026-09-04,SILVERTUC,INE625X01026,EQ,167.97
2026-09-04,SIMBHALS,INE748T01016,BZ,7.8
2026-09-04,SIMPLEXINF,INE059B01024,EQ,270.5
2026-09-04,SIMPLXREA,INE167H01014,EQ,142.99
2026-09-04,SINCLAIR,INE985A01022,EQ,83.5
2026-09-04,SINDHUTRAD,INE325D01025,EQ,25.28
2026-09-04,SINGERIND,INE638A01035,EQ,76.98
2026-09-04,SINTERCOM,INE129Z01016,EQ,80.8
2026-09-04,SIRCA,INE792Z01011,EQ,439.25
2026-09-04,SIS,INE285J01028,EQ,430.95
2026-09-04,SITINET,INE965H01011,BZ,0.29
2026-09-04,SIYSIL,INE076B01028,EQ,552.65
2026-09-04,SJS,INE284S01014,EQ,2306.1
2026-09-04,SJVN,INE002L01015,EQ,65.23
2026-09-04,SKFINDUS,INE2J8701016,EQ,3002.5
2026-09-04,SKFINDIA,INE640A01023,EQ,1553.2
2026-09-04,SKIPPER,INE439E01022,EQ,591.1
2026-09-04,SKMEGGPROD,INE411D01023,EQ,257.1
2026-09-04,SKYGOLD,INE01IU01018,EQ,781.45
2026-09-04,SKYWAYS,INE0PX301025,EQ,122.72
2026-09-04,SMARTLINK,INE178C01020,BE,213.81
2026-09-04,SMARTWORKS,INE0NAZ01010,EQ,541.5
2026-09-04,SMCGLOBAL,INE103C01036,EQ,81.25
2026-09-04,SMLMAH,INE294B01019,EQ,6298.5
2026-09-04,SMSPHARMA,INE812G01025,EQ,392.5
2026-09-04,SNOWMAN,INE734N01019,EQ,36.85
2026-09-04,SOBHA,INE671H01015,EQ,1263.8
2026-09-04,SOFTTECH,INE728Z01015,EQ,423.15
2026-09-04,SOLARINDS,INE343H01029,EQ,21445.0
2026-09-04,SOLARA,INE624Z01016,EQ,639.15
2026-09-04,SOLARWORLD,INE0TY101024,EQ,149.32
2026-09-04,SOLEX,INE880Y01017,EQ,725.3
2026-09-04,SDBL,INE480C01038,EQ,74.0
2026-09-04,SOMATEX,INE314C01013,EQ,90.22
2026-09-04,SOMANYCERA,INE355A01028,EQ,557.35
2026-09-04,SOMICONVEY,INE323J01019,EQ,91.33
2026-09-04,SONACOMS,INE073K01018,EQ,789.0
2026-09-04,SONAL,INE321M01017,EQ,88.98
2026-09-04,SONAMLTD,INE00LM01029,BE,65.84
2026-09-04,SONATSOFTW,INE269A01021,EQ,285.25
2026-09-04,SOUTHWEST,INE980Y01015,EQ,212.92
2026-09-04,SPCENET,INE970N01027,EQ,3.41
2026-09-04,SPANDANA,INE572J01011,EQ,239.81
2026-09-04,SPECIALITY,INE247M01014,BE,139.59
2026-09-04,SPECTRUM,INE01EO01010,BE,2368.4
2026-09-04,SPELS,INE252A01019,EQ,149.38
2026-09-04,SPENCERS,INE020801028,EQ,28.5
2026-09-04,SPIC,INE147A01011,EQ,71.28
2026-09-04,SPLIL,INE978G01016,EQ,30.39
2026-09-04,SPMLINFRA,INE937A01023,EQ,181.41
2026-09-04,SPORTKING,INE885H01029,EQ,229.22
2026-09-04,SHRIPISTON,INE526E01018,EQ,4536.9
2026-09-04,SRHHYPOLTD,INE917H01012,EQ,531.05
2026-09-04,SREEL,INE099F01013,EQ,265.52
2026-09-04,SRF,INE647A01010,EQ,2547.0
2026-09-04,SRGHFL,INE559N01010,EQ,245.45
2026-09-04,HAVISHA,INE293B01029,EQ,1.41
2026-09-04,SRIKPRIND,INE009C01019,EQ,33.38
2026-09-04,LOTUSDEV,INE0V9Q01010,BE,193.25
2026-09-04,SRM,INE0R6Z01013,EQ,462.35
2026-09-04,STALLION,INE0RYC01010,BE,206.68
2026-09-04,SETL,INE0M4D01010,EQ,408.95
2026-09-04,SIL,INE173A01025,EQ,19.59
2026-09-04,STANLEY,INE01A001028,EQ,135.48
2026-09-04,STARCEMENT,INE460H01021,EQ,190.19
2026-09-04,STARHEALTH,INE575P01011,EQ,557.35
2026-09-04,STARPAPER,INE733A01018,EQ,151.42
2026-09-04,STARTECK,INE992I01013,EQ,249.25
2026-09-04,SBIN,INE062A01020,EQ,1016.1
2026-09-04,SAIL,INE114A01011,EQ,196.8
2026-09-04,STEELCITY,INE395H01011,EQ,85.55
2026-09-04,STEELXIND,INE503B01021,EQ,11.34
2026-09-04,STLSTRINF,INE205F01016,EQ,19.55
2026-09-04,SSWL,INE802C01033,EQ,361.85
2026-09-04,STEELCAS,INE124E01038,EQ,328.05
2026-09-04,STEL,INE577L01016,EQ,607.9
2026-09-04,STERTOOLS,INE334A01023,BE,221.31
2026-09-04,STLTECH,INE089C01029,BE,748.9
2026-09-04,SGL,INE353H01010,EQ,10.05
2026-09-04,STLNETWORK,INE1VXE01018,EQ,28.87
2026-09-04,STOVEKRAFT,INE00IN01015,EQ,832.55
2026-09-04,STAR,INE939A01011,EQ,1059.6
2026-09-04,SWSOLAR,INE00M201021,EQ,186.23
2026-09-04,STUDDS,INE00Q601028,EQ,424.2
2026-09-04,STYLAMIND,INE239C01020,EQ,3387.4
2026-09-04,STYRENIX,INE189B01011,EQ,2043.2
2026-09-04,SUBEXLTD,INE754A01055,EQ,17.28
2026-09-04,SUBROS,INE287B01021,EQ,709.6
2026-09-04,SUDARSCHEM,INE659A01023,EQ,1222.8
2026-09-04,SUDARCOLOR,INE492A01029,EQ,383.45
2026-09-04,SUDEEPPHRM,INE0QPI01025,EQ,1329.3
2026-09-04,SUKHJITS,INE450E01029,EQ,157.86
2026-09-04,SULA,INE142Q01026,EQ,149.0
2026-09-04,SUMEDHA,INE886B01012,EQ,39.01
2026-09-04,SUMEETINDS,INE235C01036,EQ,11.5
2026-09-04,SUMIT,INE748Z01013,EQ,51.71
2026-09-04,SUMICHEM,INE258G01013,EQ,493.4
2026-09-04,SUMMITSEC,INE519C01017,EQ,1434.2
2026-09-04,SPARC,INE232I01014,EQ,199.47
2026-09-04,SUNPHARMA,INE044A01036,EQ,1899.0
2026-09-04,SUNTV,INE424H01027,EQ,470.9
2026-09-04,SUNCLAY,INE0Q3R01026,EQ,1304.4
2026-09-04,SUNDARMFIN,INE660A01013,EQ,4648.7
2026-09-04,SUNDARAM,INE108E01023,EQ,1.23
2026-09-04,SUNDRMBRAK,INE073D01013,BE,740.0
2026-09-04,SUNDRMFAST,INE387A01021,EQ,1212.3
2026-09-04,SUNDROP,INE209A01019,EQ,662.5
2026-09-04,SUNFLAG,INE947A01014,EQ,343.7
2026-09-04,SUNLOC,INE671C01016,EQ,79.98
2026-09-04,SUNRAKSHAK,INE671K01027,EQ,369.55
2026-09-04,SUNSHIEL,INE199E01014,EQ,1144.9
2026-09-04,SUNSHINE,INE1B3O01011,EQ,441.45
2026-09-04,SUNTECK,INE805D01034,EQ,299.5
2026-09-04,SUPERSPIN,INE662A01027,BE,6.95
2026-09-04,SUPTANERY,INE460D01038,BE,13.25
2026-09-04,SUPERHOUSE,INE712B01010,EQ,169.23
2026-09-04,SIEL,INE843L01012,EQ,31.9
2026-09-04,SUPRAJIT,INE399C01030,EQ,479.45
2026-09-04,SUPREMEENG,INE319Z01021,BZ,3.03
2026-09-04,SUPREME,INE822E01011,EQ,36.27
2026-09-04,SUPREMEIND,INE195A01028,EQ,3475.0
2026-09-04,SUPREMEINF,INE550H01011,EQ,83.42
2026-09-04,SPLPETRO,INE663A01033,EQ,771.05
2026-09-04,SUPRIYA,INE07RO01027,EQ,852.85
2026-09-04,SURAJEST,INE843S01025,EQ,178.25
2026-09-04,SURAJLTD,INE713C01016,EQ,201.79
2026-09-04,SURAKSHA,INE877V01027,EQ,332.45
2026-09-04,SURANASOL,INE272L01022,EQ,26.11
2026-09-04,SURANAT&P,INE130B01031,EQ,16.57
2026-09-04,SBGLP,INE05ST01028,EQ,23.96
2026-09-04,SURYAROSNI,INE335A01020,EQ,216.49
2026-09-04,SURYALAXMI,INE713B01026,EQ,60.79
2026-09-04,SURYALA,INE132C01027,EQ,411.85
2026-09-04,SURYODAY,INE428Q01011,EQ,152.07
2026-09-04,SUTLEJTEX,INE645H01027,BE,40.89
2026-09-04,SUVEN,INE495B01038,EQ,378.0
2026-09-04,SUVIDHAA,INE018401013,EQ,2.42
2026-09-04,SUYOG,INE442P01014,EQ,731.2
2026-09-04,SUZLON,INE040H01021,EQ,45.35
2026-09-04,SVPGLOB,INE308E01029,EQ,3.65
2026-09-04,SWANCORP,INE665A01038,EQ,281.5
2026-09-04,SWANDEF,INE542F01020,BE,2520.2
2026-09-04,SWARAJENG,INE277A01016,EQ,3557.8
2026-09-04,SWARAJ,INE0GMR01016,BE,357.35
2026-09-04,SWARNSAR,INE967A01012,EQ,35.25
2026-09-04,SWELECTES,INE409B01013,EQ,572.5
2026-09-04,SWIGGY,INE00H001014,EQ,276.1
2026-09-04,SWISSMLTRY,INE010C01025,BE,15.59
2026-09-04,SYMBIOTEC,INE899I01028,EQ,1078.25
2026-09-04,SYMPHONY,INE225D01027,EQ,580.35
2026-09-04,SYNCOMF,INE312C01025,EQ,20.58
2026-09-04,SGIL,INE00QT01015,EQ,606.2
2026-09-04,SYNGENE,INE398R01022,EQ,395.6
2026-09-04,SYRMA,INE0DYJ01015,EQ,1457.3
2026-09-04,SYSTMTXC,INE356B01024,BE,60.23
2026-09-04,TGVSL,INE284B01028,EQ,109.98
2026-09-04,TTL,INE592B01024,EQ,6.81
2026-09-04,TAALTECH,INE524T01011,EQ,4502.2
2026-09-04,TAINWALCHM,INE123C01018,EQ,213.71
2026-09-04,TAJGVK,INE586B01026,EQ,332.55
2026-09-04,TAKE,INE142I01023,EQ,13.82
2026-09-04,TALBROAUTO,INE187D01029,EQ,407.75
2026-09-04,TAMBOLIIN,INE864J01012,BE,259.7
2026-09-04,TMB,INE668A01016,EQ,932.45
2026-09-04,TNPL,INE107A01015,EQ,155.75
2026-09-04,TNPETRO,INE148A01019,EQ,132.7
2026-09-04,TNTELE,INE141D01018,EQ,8.88
2026-09-04,TANAA,INE692C01020,EQ,282.15
2026-09-04,TANLA,INE483C01032,EQ,521.15
2026-09-04,TARACHAND,INE555Z01020,EQ,48.78
2026-09-04,TARAPUR,INE747K01017,EQ,13.03
2026-09-04,TARC,INE0EK901012,EQ,126.99
2026-09-04,TARMAT,INE924H01018,EQ,61.23
2026-09-04,TARSONS,INE144Z01023,EQ,335.55
2026-09-04,TASTYBITE,INE488B01017,EQ,9982.0
2026-09-04,TATACAP,INE976I01016,EQ,375.05
2026-09-04,TATACHEM,INE092A01019,EQ,625.1
2026-09-04,TATACOMM,INE151A01013,EQ,1756.1
2026-09-04,TCS,INE467B01029,EQ,2304.0
2026-09-04,TATACONSUM,INE192A01025,EQ,1010.0
2026-09-04,TATAELXSI,INE670A01012,EQ,3558.0
2026-09-04,TATAINVEST,INE672A01026,EQ,633.7
2026-09-04,TMCV,INE1TAE01010,EQ,458.2
2026-09-04,TMPV,INE155A01022,EQ,311.5
2026-09-04,TATAPOWER,INE245A01021,EQ,368.0
2026-09-04,TATASTEEL,INE081A01020,EQ,188.79
2026-09-04,TATATECH,INE142M01025,EQ,800.0
2026-09-04,TTML,INE517B01013,EQ,37.74
2026-09-04,TATVA,INE0GK401011,EQ,1678.5
2026-09-04,TBOTEK,INE673O01025,EQ,1688.9
2026-09-04,TCC,INE887D01024,EQ,44.1
2026-09-04,TCIEXP,INE586V01016,EQ,552.9
2026-09-04,TCIFINANCE,INE911B01018,BE,15.1
2026-09-04,TCPLPACK,INE822C01015,EQ,4091.9
2026-09-04,TDPOWERSYS,INE419M01035,EQ,740.1
2026-09-04,TEAMGTY,INE289C01025,EQ,235.29
2026-09-04,TEAMLEASE,INE985S01024,EQ,1250.6
2026-09-04,TPHQ,INE065J01024,BE,0.55
2026-09-04,TECHM,INE669C01036,EQ,1596.9
2026-09-04,TECHNOE,INE285K01026,EQ,979.5
2026-09-04,TIIL,INE545H01011,EQ,3194.6
2026-09-04,TECHNOCRAF,INE1D0W01018,EQ,366.1
2026-09-04,TECHNVISN,INE314H01012,EQ,4917.5
2026-09-04,TECILCHEM,INE014B01011,EQ,9.72
2026-09-04,TEGA,INE011K01018,EQ,1548.0
2026-09-04,TEJASNET,INE010J01012,EQ,614.15
2026-09-04,TEMBO,INE869Y01028,EQ,58.47
2026-09-04,TEMPSENS,INE1KZI01025,EQ,554.8
2026-09-04,TENNIND,INE19RI01016,EQ,517.55
2026-09-04,TERASOFT,INE482B01010,EQ,283.4
2026-09-04,TERAI,INE390D01011,EQ,121.43
2026-09-04,TEXINFRA,INE435C01024,EQ,115.02
2026-09-04,TEXRAIL,INE621L01012,EQ,115.99
2026-09-04,TEXMOPIPES,INE141K01013,EQ,46.23
2026-09-04,TGBHOTELS,INE797H01018,EQ,9.48
2026-09-04,THACKER,INE077P01034,BE,1050.0
2026-09-04,THAKDEV,INE403F01017,EQ,144.0
2026-09-04,THANGAMAYL,INE085J01014,EQ,5332.0
2026-09-04,ANUP,INE294Z01018,EQ,1785.8
2026-09-04,BYKE,INE319B01014,BE,32.11
2026-09-04,GESHIP,INE017A01032,EQ,1369.7
2026-09-04,GROBTEA,INE646C01018,EQ,977.65
2026-09-04,HITECHGEAR,INE127B01011,BE,567.15
2026-09-04,INDIACEM,INE383A01012,EQ,362.5
2026-09-04,INDHOTEL,INE053A01029,EQ,720.0
2026-09-04,THEINVEST,INE924D01017,EQ,95.0
2026-09-04,NIACL,INE470Y01017,EQ,229.91
2026-09-04,PKTEA,INE431F01018,EQ,802.65
2026-09-04,PHOENIXLTD,INE211B01039,EQ,1942.0
2026-09-04,RAMCOCEM,INE331A01037,EQ,884.5
2026-09-04,RUBYMILLS,INE301D01026,BE,428.3
2026-09-04,SOUTHBANK,INE683A01023,EQ,47.29
2026-09-04,STCINDIA,INE655A01013,EQ,115.28
2026-09-04,UGARSUGAR,INE071E01023,EQ,53.35
2026-09-04,WIPL,INE215F01023,EQ,167.99
2026-09-04,THEJO,INE121N01019,EQ,2125.3
2026-09-04,THEMISMED,INE083B01024,EQ,120.42
2026-09-04,THERMAX,INE152A01029,EQ,3637.6
2026-09-04,TIRUMALCHM,INE338A01024,EQ,157.19
2026-09-04,THOMASCOOK,INE332A01027,EQ,111.65
2026-09-04,THOMASCOTT,INE480M01011,EQ,262.75
2026-09-04,THYROCARE,INE594H01019,EQ,576.15
2026-09-04,TIGERLOGS,INE906O01029,EQ,28.61
2026-09-04,TIJARIA,INE440L01017,BE,9.54
2026-09-04,TIL,INE806C01018,BE,252.88
2026-09-04,TI,INE133E01013,EQ,535.1
2026-09-04,TIMETECHNO,INE508G01029,EQ,188.49
2026-09-04,TIMEX,INE064A01026,EQ,669.85
2026-09-04,TIMKEN,INE325A01013,EQ,3125.3
2026-09-04,TINNARUBR,INE015C01016,EQ,1028.2
2026-09-04,TIPSFILMS,INE0LQS01015,EQ,331.0
2026-09-04,TIPSMUSIC,INE716B01029,EQ,649.75
2026-09-04,TIRUPATIFL,INE319Y01024,BE,69.05
2026-09-04,TITAGARH,INE615H01020,EQ,871.85
2026-09-04,TITAN,INE280A01028,EQ,5020.0
2026-09-04,TOKYOPLAST,INE932C01012,EQ,76.51
2026-09-04,TOLINS,INE0RWQ01014,EQ,91.98
2026-09-04,TORNTPHARM,INE685A01028,EQ,4857.0
2026-09-04,TORNTPOWER,INE813H01021,EQ,1299.1
2026-09-04,TOTAL,INE336X01012,EQ,70.88
2026-09-04,TOUCHWOOD,INE486Y01013,EQ,62.81
2026-09-04,TFCILTD,INE305A01023,EQ,143.26
2026-09-04,TOYAMSL,INE457P01020,EQ,0.61
2026-09-04,TPLPLASTEH,INE413G01022,EQ,71.74
2026-09-04,TRACXN,INE0HMF01019,EQ,29.96
2026-09-04,TARIL,INE763I01026,EQ,300.95
2026-09-04,TRANSCOR,INE330E01023,EQ,25.49
2026-09-04,TREL,INE0O3901029,EQ,27.44
2026-09-04,TRANSPEK,INE687A01016,BE,1446.5
2026-09-04,TCI,INE688A01022,EQ,868.2
2026-09-04,TRANSRAILL,INE454P01035,EQ,429.3
2026-09-04,TFL,INE804H01012,EQ,12.36
2026-09-04,TRANSWORLD,INE757B01015,BE,171.0
2026-09-04,TRAVELFOOD,INE103V01028,EQ,1296.3
2026-09-04,TREEHOUSE,INE040M01013,EQ,6.29
2026-09-04,TREJHARA,INE00CA01015,EQ,152.01
2026-09-04,TRENT,INE849A01020,EQ,2853.0
2026-09-04,TRF,INE391D01019,EQ,231.59
2026-09-04,TBZ,INE760L01018,EQ,480.85
2026-09-04,TRIDENT,INE064C01022,EQ,24.16
2026-09-04,TRIGYN,INE948A01012,EQ,58.97
2026-09-04,TRITONV,INE440G01017,EQ,1136.1
2026-09-04,TRIVENI,INE256C01024,EQ,275.65
2026-09-04,TRITURBINE,INE152M01016,EQ,577.3
2026-09-04,TRUALT,INE0MWH01014,EQ,425.25
2026-09-04,TRU,INE615R01029,EQ,4.05
2026-09-04,TSFINV,INE202Z01029,EQ,404.7
2026-09-04,TTKHLTCARE,INE910C01018,EQ,1100.2
2026-09-04,TTKPRESTIG,INE690A01028,EQ,562.75
2026-09-04,TIINDIA,INE974X01010,EQ,2698.0
2026-09-04,TURTLEMINT,INE0OC301013,EQ,144.08
2026-09-04,TUTIALKA,INE400A01014,EQ,60.36
2026-09-04,TVTODAY,INE038F01029,EQ,110.95
2026-09-04,TVVISION,INE871L01013,BE,3.38
2026-09-04,TVSELECT,INE236G01019,EQ,420.85
2026-09-04,TVSHLTD,INE105A01035,EQ,13374.0
2026-09-04,TVSMOTOR,INE494B01023,EQ,4133.1
2026-09-04,TVSSRICHAK,INE421C01016,EQ,5237.5
2026-09-04,TVSSCS,INE395N01027,EQ,130.41
2026-09-04,TICL,INE388G01026,BE,8.12
2026-09-04,UYFINCORP,INE152C01025,BE,19.73
